Iteration,SetIndex,LineIndex,Cycles
29,213,4,258
29,213,5,267
29,213,6,276
29,213,7,285
29,214,0,1281
29,214,1,309
29,214,2,309
29,214,3,306
29,214,4,306
29,214,5,1239
29,214,6,303
29,214,7,312
29,215,0,309
29,215,1,300
29,215,2,309
29,215,3,315
29,215,4,312
29,215,5,303
29,215,6,1221
29,215,7,300
29,216,0,264
29,216,1,264
29,216,2,207
29,216,3,213
29,216,4,264
29,216,5,252
29,216,6,264
29,216,7,288
29,217,0,276
29,217,1,258
29,217,2,258
29,217,3,258
29,217,4,267
29,217,5,261
29,217,6,213
29,217,7,261
29,218,0,297
29,218,1,987
29,218,2,300
29,218,3,309
29,218,4,297
29,218,5,306
29,218,6,312
29,218,7,1074
29,219,0,306
29,219,1,309
29,219,2,303
29,219,3,1050
29,219,4,309
29,219,5,306
29,219,6,309
29,219,7,306
29,220,0,309
29,220,1,303
29,220,2,1230
29,220,3,312
29,220,4,303
29,220,5,300
29,220,6,303
29,220,7,1266
29,221,0,306
29,221,1,303
29,221,2,312
29,221,3,303
29,221,4,312
29,221,5,306
29,221,6,303
29,221,7,309
29,222,0,258
29,222,1,258
29,222,2,261
29,222,3,252
29,222,4,264
29,222,5,303
29,222,6,267
29,222,7,297
29,223,0,264
29,223,1,255
29,223,2,213
29,223,3,216
29,223,4,300
29,223,5,264
29,223,6,255
29,223,7,306
29,224,0,306
29,224,1,300
29,224,2,1197
29,224,3,303
29,224,4,309
29,224,5,309
29,224,6,303
29,224,7,303
29,225,0,1074
29,225,1,306
29,225,2,303
29,225,3,315
29,225,4,306
29,225,5,1152
29,225,6,306
29,225,7,312
29,226,0,252
29,226,1,258
29,226,2,258
29,226,3,261
29,226,4,261
29,226,5,207
29,226,6,282
29,226,7,297
29,227,0,258
29,227,1,261
29,227,2,294
29,227,3,297
29,227,4,258
29,227,5,258
29,227,6,282
29,227,7,291
29,228,0,267
29,228,1,258
29,228,2,303
29,228,3,294
29,228,4,261
29,228,5,264
29,228,6,210
29,228,7,213
29,229,0,267
29,229,1,261
29,229,2,210
29,229,3,204
29,229,4,258
29,229,5,264
29,229,6,294
29,229,7,279
29,230,0,306
29,230,1,309
29,230,2,318
29,230,3,300
29,230,4,306
29,230,5,753
29,230,6,309
29,230,7,312
29,231,0,300
29,231,1,309
29,231,2,300
29,231,3,312
29,231,4,315
29,231,5,297
29,231,6,294
29,231,7,306
29,232,0,267
29,232,1,258
29,232,2,303
29,232,3,216
29,232,4,315
29,232,5,261
29,232,6,297
29,232,7,291
29,233,0,267
29,233,1,255
29,233,2,255
29,233,3,255
29,233,4,267
29,233,5,258
29,233,6,207
29,233,7,282
29,234,0,300
29,234,1,312
29,234,2,312
29,234,3,306
29,234,4,300
29,234,5,798
29,234,6,309
29,234,7,300
29,235,0,303
29,235,1,300
29,235,2,315
29,235,3,312
29,235,4,321
29,235,5,303
29,235,6,477
29,235,7,258
29,236,0,318
29,236,1,264
29,236,2,270
29,236,3,873
29,236,4,312
29,236,5,309
29,236,6,309
29,236,7,318
29,237,0,309
29,237,1,321
29,237,2,315
29,237,3,318
29,237,4,303
29,237,5,315
29,237,6,315
29,237,7,315
29,238,0,261
29,238,1,312
29,238,2,258
29,238,3,276
29,238,4,264
29,238,5,264
29,238,6,276
29,238,7,279
29,239,0,258
29,239,1,261
29,239,2,264
29,239,3,264
29,239,4,279
29,239,5,261
29,239,6,294
29,239,7,276
29,240,0,306
29,240,1,294
29,240,2,297
29,240,3,900
29,240,4,312
29,240,5,309
29,240,6,300
29,240,7,306
29,241,0,303
29,241,1,1089
29,241,2,312
29,241,3,300
29,241,4,789
29,241,5,303
29,241,6,306
29,241,7,309
29,242,0,258
29,242,1,267
29,242,2,210
29,242,3,213
29,242,4,306
29,242,5,258
29,242,6,300
29,242,7,300
29,243,0,267
29,243,1,264
29,243,2,300
29,243,3,216
29,243,4,264
29,243,5,255
29,243,6,216
29,243,7,297
29,244,0,264
29,244,1,255
29,244,2,258
29,244,3,258
29,244,4,255
29,244,5,258
29,244,6,267
29,244,7,267
29,245,0,258
29,245,1,261
29,245,2,210
29,245,3,300
29,245,4,255
29,245,5,261
29,245,6,267
29,245,7,267
29,246,0,309
29,246,1,309
29,246,2,300
29,246,3,297
29,246,4,300
29,246,5,990
29,246,6,303
29,246,7,306
29,247,0,312
29,247,1,306
29,247,2,300
29,247,3,312
29,247,4,1203
29,247,5,309
29,247,6,303
29,247,7,309
29,248,0,258
29,248,1,297
29,248,2,210
29,248,3,216
29,248,4,252
29,248,5,267
29,248,6,261
29,248,7,303
29,249,0,264
29,249,1,264
29,249,2,210
29,249,3,213
29,249,4,261
29,249,5,270
29,249,6,297
29,249,7,285
29,250,0,303
29,250,1,303
29,250,2,1107
29,250,3,813
29,250,4,303
29,250,5,312
29,250,6,300
29,250,7,306
29,251,0,294
29,251,1,828
29,251,2,312
29,251,3,318
29,251,4,306
29,251,5,303
29,251,6,294
29,251,7,819
29,252,0,309
29,252,1,312
29,252,2,309
29,252,3,312
29,252,4,294
29,252,5,312
29,252,6,306
29,252,7,309
29,253,0,297
29,253,1,687
29,253,2,303
29,253,3,300
29,253,4,309
29,253,5,309
29,253,6,291
29,253,7,900
29,254,0,261
29,254,1,258
29,254,2,258
29,254,3,288
29,254,4,261
29,254,5,255
29,254,6,219
29,254,7,285
29,255,0,255
29,255,1,258
29,255,2,258
29,255,3,276
29,255,4,267
29,255,5,255
29,255,6,264
29,255,7,291
29,256,0,309
29,256,1,291
29,256,2,297
29,256,3,822
29,256,4,300
29,256,5,306
29,256,6,300
29,256,7,315
29,257,0,306
29,257,1,936
29,257,2,306
29,257,3,312
29,257,4,312
29,257,5,315
29,257,6,297
29,257,7,309
29,258,0,258
29,258,1,258
29,258,2,258
29,258,3,261
29,258,4,273
29,258,5,264
29,258,6,297
29,258,7,258
29,259,0,258
29,259,1,264
29,259,2,255
29,259,3,261
29,259,4,273
29,259,5,252
29,259,6,264
29,259,7,258
29,260,0,258
29,260,1,258
29,260,2,264
29,260,3,258
29,260,4,255
29,260,5,261
29,260,6,255
29,260,7,261
29,261,0,270
29,261,1,255
29,261,2,270
29,261,3,267
29,261,4,258
29,261,5,261
29,261,6,297
29,261,7,267
29,262,0,297
29,262,1,303
29,262,2,1092
29,262,3,309
29,262,4,306
29,262,5,312
29,262,6,309
29,262,7,1122
29,263,0,306
29,263,1,312
29,263,2,309
29,263,3,309
29,263,4,297
29,263,5,696
29,263,6,321
29,263,7,315
29,264,0,261
29,264,1,255
29,264,2,264
29,264,3,258
29,264,4,297
29,264,5,261
29,264,6,258
29,264,7,261
29,265,0,267
29,265,1,261
29,265,2,297
29,265,3,255
29,265,4,261
29,265,5,261
29,265,6,267
29,265,7,258
29,266,0,294
29,266,1,312
29,266,2,300
29,266,3,300
29,266,4,294
29,266,5,804
29,266,6,309
29,266,7,309
29,267,0,312
29,267,1,303
29,267,2,303
29,267,3,804
29,267,4,306
29,267,5,309
29,267,6,303
29,267,7,297
29,268,0,297
29,268,1,309
29,268,2,306
29,268,3,315
29,268,4,309
29,268,5,312
29,268,6,1173
29,268,7,303
29,269,0,306
29,269,1,309
29,269,2,300
29,269,3,315
29,269,4,303
29,269,5,1101
29,269,6,300
29,269,7,318
29,270,0,312
29,270,1,267
29,270,2,264
29,270,3,315
29,270,4,276
29,270,5,264
29,270,6,267
29,270,7,264
29,271,0,315
29,271,1,273
29,271,2,261
29,271,3,321
29,271,4,303
29,271,5,261
29,271,6,267
29,271,7,306
29,272,0,318
29,272,1,309
29,272,2,312
29,272,3,306
29,272,4,315
29,272,5,285
29,272,6,309
29,272,7,315
29,273,0,300
29,273,1,309
29,273,2,303
29,273,3,1086
29,273,4,306
29,273,5,309
29,273,6,306
29,273,7,300
29,274,0,261
29,274,1,270
29,274,2,258
29,274,3,255
29,274,4,264
29,274,5,258
29,274,6,261
29,274,7,264
29,275,0,252
29,275,1,303
29,275,2,258
29,275,3,261
29,275,4,267
29,275,5,264
29,275,6,264
29,275,7,258
29,276,0,303
29,276,1,261
29,276,2,264
29,276,3,258
29,276,4,264
29,276,5,261
29,276,6,297
29,276,7,261
29,277,0,258
29,277,1,258
29,277,2,273
29,277,3,297
29,277,4,264
29,277,5,264
29,277,6,261
29,277,7,273
29,278,0,309
29,278,1,306
29,278,2,306
29,278,3,312
29,278,4,300
29,278,5,294
29,278,6,306
29,278,7,762
29,279,0,297
29,279,1,312
29,279,2,303
29,279,3,315
29,279,4,312
29,279,5,300
29,279,6,309
29,279,7,1194
29,280,0,261
29,280,1,258
29,280,2,258
29,280,3,258
29,280,4,267
29,280,5,258
29,280,6,255
29,280,7,300
29,281,0,255
29,281,1,267
29,281,2,270
29,281,3,258
29,281,4,258
29,281,5,303
29,281,6,261
29,281,7,261
29,282,0,297
29,282,1,306
29,282,2,300
29,282,3,303
29,282,4,1254
29,282,5,306
29,282,6,315
29,282,7,303
29,283,0,291
29,283,1,885
29,283,2,312
29,283,3,315
29,283,4,303
29,283,5,306
29,283,6,294
29,283,7,711
29,284,0,300
29,284,1,777
29,284,2,303
29,284,3,303
29,284,4,303
29,284,5,315
29,284,6,303
29,284,7,309
29,285,0,315
29,285,1,303
29,285,2,309
29,285,3,300
29,285,4,303
29,285,5,309
29,285,6,303
29,285,7,303
29,286,0,261
29,286,1,261
29,286,2,261
29,286,3,261
29,286,4,261
29,286,5,261
29,286,6,261
29,286,7,261
29,287,0,294
29,287,1,270
29,287,2,258
29,287,3,258
29,287,4,270
29,287,5,270
29,287,6,294
29,287,7,261
29,288,0,300
29,288,1,1218
29,288,2,300
29,288,3,306
29,288,4,300
29,288,5,300
29,288,6,300
29,288,7,291
29,289,0,294
29,289,1,306
29,289,2,300
29,289,3,318
29,289,4,306
29,289,5,294
29,289,6,303
29,289,7,312
29,290,0,264
29,290,1,261
29,290,2,267
29,290,3,261
29,290,4,309
29,290,5,330
29,290,6,252
29,290,7,258
29,291,0,261
29,291,1,309
29,291,2,261
29,291,3,258
29,291,4,309
29,291,5,270
29,291,6,270
29,291,7,264
29,292,0,252
29,292,1,261
29,292,2,261
29,292,3,264
29,292,4,264
29,292,5,261
29,292,6,273
29,292,7,255
29,293,0,255
29,293,1,258
29,293,2,261
29,293,3,267
29,293,4,264
29,293,5,261
29,293,6,255
29,293,7,267
29,294,0,306
29,294,1,306
29,294,2,315
29,294,3,294
29,294,4,297
29,294,5,855
29,294,6,297
29,294,7,312
29,295,0,309
29,295,1,1017
29,295,2,303
29,295,3,303
29,295,4,300
29,295,5,309
29,295,6,306
29,295,7,315
29,296,0,261
29,296,1,267
29,296,2,258
29,296,3,270
29,296,4,264
29,296,5,306
29,296,6,264
29,296,7,255
29,297,0,255
29,297,1,261
29,297,2,264
29,297,3,264
29,297,4,267
29,297,5,252
29,297,6,261
29,297,7,264
29,298,0,315
29,298,1,303
29,298,2,306
29,298,3,312
29,298,4,309
29,298,5,294
29,298,6,294
29,298,7,312
29,299,0,318
29,299,1,309
29,299,2,306
29,299,3,291
29,299,4,312
29,299,5,297
29,299,6,306
29,299,7,303
29,300,0,309
29,300,1,306
29,300,2,306
29,300,3,312
29,300,4,300
29,300,5,303
29,300,6,303
29,300,7,300
29,301,0,1245
29,301,1,315
29,301,2,303
29,301,3,303
29,301,4,597
29,301,5,303
29,301,6,309
29,301,7,1128
29,302,0,264
29,302,1,252
29,302,2,261
29,302,3,255
29,302,4,261
29,302,5,255
29,302,6,264
29,302,7,258
29,303,0,258
29,303,1,267
29,303,2,270
29,303,3,258
29,303,4,267
29,303,5,264
29,303,6,312
29,303,7,273
29,304,0,315
29,304,1,324
29,304,2,312
29,304,3,309
29,304,4,315
29,304,5,312
29,304,6,318
29,304,7,309
29,305,0,315
29,305,1,312
29,305,2,315
29,305,3,318
29,305,4,318
29,305,5,306
29,305,6,315
29,305,7,306
29,306,0,312
29,306,1,273
29,306,2,264
29,306,3,267
29,306,4,273
29,306,5,270
29,306,6,255
29,306,7,261
29,307,0,261
29,307,1,252
29,307,2,312
29,307,3,255
29,307,4,258
29,307,5,258
29,307,6,252
29,307,7,258
29,308,0,258
29,308,1,261
29,308,2,255
29,308,3,261
29,308,4,264
29,308,5,258
29,308,6,264
29,308,7,261
29,309,0,264
29,309,1,267
29,309,2,258
29,309,3,258
29,309,4,264
29,309,5,306
29,309,6,258
29,309,7,252
29,310,0,312
29,310,1,300
29,310,2,1056
29,310,3,300
29,310,4,300
29,310,5,303
29,310,6,309
29,310,7,315
29,311,0,303
29,311,1,306
29,311,2,309
29,311,3,1014
29,311,4,306
29,311,5,309
29,311,6,312
29,311,7,315
29,312,0,255
29,312,1,255
29,312,2,261
29,312,3,297
29,312,4,258
29,312,5,264
29,312,6,264
29,312,7,258
29,313,0,255
29,313,1,264
29,313,2,264
29,313,3,264
29,313,4,270
29,313,5,303
29,313,6,261
29,313,7,258
29,314,0,303
29,314,1,303
29,314,2,1020
29,314,3,300
29,314,4,309
29,314,5,315
29,314,6,309
29,314,7,306
29,315,0,306
29,315,1,309
29,315,2,312
29,315,3,309
29,315,4,309
29,315,5,1185
29,315,6,300
29,315,7,309
29,316,0,300
29,316,1,303
29,316,2,303
29,316,3,1269
29,316,4,306
29,316,5,309
29,316,6,300
29,316,7,303
29,317,0,300
29,317,1,303
29,317,2,303
29,317,3,309
29,317,4,1098
29,317,5,300
29,317,6,309
29,317,7,306
29,318,0,273
29,318,1,261
29,318,2,261
29,318,3,261
29,318,4,294
29,318,5,270
29,318,6,258
29,318,7,255
29,319,0,261
29,319,1,252
29,319,2,261
29,319,3,267
29,319,4,258
29,319,5,264
29,319,6,258
29,319,7,264
29,320,0,303
29,320,1,258
29,320,2,270
29,320,3,264
29,320,4,258
29,320,5,303
29,320,6,261
29,320,7,264
29,321,0,273
29,321,1,255
29,321,2,267
29,321,3,294
29,321,4,261
29,321,5,273
29,321,6,255
29,321,7,264
29,322,0,294
29,322,1,723
29,322,2,312
29,322,3,306
29,322,4,303
29,322,5,306
29,322,6,300
29,322,7,885
29,323,0,309
29,323,1,315
29,323,2,306
29,323,3,297
29,323,4,306
29,323,5,300
29,323,6,306
29,323,7,309
29,324,0,300
29,324,1,921
29,324,2,309
29,324,3,297
29,324,4,300
29,324,5,309
29,324,6,303
29,324,7,801
29,325,0,300
29,325,1,300
29,325,2,309
29,325,3,294
29,325,4,294
29,325,5,303
29,325,6,309
29,325,7,312
29,326,0,261
29,326,1,261
29,326,2,261
29,326,3,270
29,326,4,270
29,326,5,255
29,326,6,267
29,326,7,258
29,327,0,258
29,327,1,276
29,327,2,255
29,327,3,264
29,327,4,261
29,327,5,255
29,327,6,264
29,327,7,261
29,328,0,297
29,328,1,309
29,328,2,306
29,328,3,1272
29,328,4,300
29,328,5,312
29,328,6,309
29,328,7,312
29,329,0,306
29,329,1,306
29,329,2,312
29,329,3,312
29,329,4,291
29,329,5,921
29,329,6,312
29,329,7,312
29,330,0,258
29,330,1,270
29,330,2,261
29,330,3,255
29,330,4,264
29,330,5,264
29,330,6,261
29,330,7,267
29,331,0,261
29,331,1,267
29,331,2,258
29,331,3,258
29,331,4,273
29,331,5,261
29,331,6,258
29,331,7,297
29,332,0,273
29,332,1,261
29,332,2,264
29,332,3,255
29,332,4,261
29,332,5,303
29,332,6,264
29,332,7,261
29,333,0,261
29,333,1,255
29,333,2,270
29,333,3,261
29,333,4,258
29,333,5,264
29,333,6,255
29,333,7,300
29,334,0,303
29,334,1,312
29,334,2,309
29,334,3,1089
29,334,4,303
29,334,5,303
29,334,6,261
29,334,7,297
29,335,0,1092
29,335,1,306
29,335,2,306
29,335,3,309
29,335,4,306
29,335,5,303
29,335,6,300
29,335,7,309
29,336,0,261
29,336,1,261
29,336,2,261
29,336,3,258
29,336,4,270
29,336,5,267
29,336,6,255
29,336,7,270
29,337,0,264
29,337,1,261
29,337,2,273
29,337,3,261
29,337,4,261
29,337,5,270
29,337,6,270
29,337,7,267
29,338,0,309
29,338,1,315
29,338,2,309
29,338,3,312
29,338,4,318
29,338,5,315
29,338,6,321
29,338,7,315
29,339,0,321
29,339,1,318
29,339,2,306
29,339,3,312
29,339,4,255
29,339,5,309
29,339,6,312
29,339,7,300
29,340,0,309
29,340,1,315
29,340,2,321
29,340,3,303
29,340,4,309
29,340,5,318
29,340,6,300
29,340,7,309
29,341,0,300
29,341,1,303
29,341,2,294
29,341,3,306
29,341,4,300
29,341,5,306
29,341,6,315
29,341,7,300
29,342,0,255
29,342,1,258
29,342,2,258
29,342,3,264
29,342,4,267
29,342,5,255
29,342,6,264
29,342,7,261
29,343,0,264
29,343,1,261
29,343,2,258
29,343,3,258
29,343,4,261
29,343,5,264
29,343,6,261
29,343,7,264
29,344,0,306
29,344,1,1179
29,344,2,309
29,344,3,303
29,344,4,300
29,344,5,303
29,344,6,303
29,344,7,303
29,345,0,1269
29,345,1,303
29,345,2,309
29,345,3,297
29,345,4,309
29,345,5,312
29,345,6,1209
29,345,7,309
29,346,0,255
29,346,1,258
29,346,2,297
29,346,3,261
29,346,4,261
29,346,5,267
29,346,6,261
29,346,7,255
29,347,0,258
29,347,1,264
29,347,2,252
29,347,3,261
29,347,4,261
29,347,5,258
29,347,6,261
29,347,7,267
29,348,0,270
29,348,1,294
29,348,2,261
29,348,3,255
29,348,4,255
29,348,5,261
29,348,6,261
29,348,7,267
29,349,0,264
29,349,1,270
29,349,2,261
29,349,3,255
29,349,4,252
29,349,5,267
29,349,6,261
29,349,7,270
29,350,0,300
29,350,1,303
29,350,2,306
29,350,3,303
29,350,4,309
29,350,5,303
29,350,6,306
29,350,7,300
29,351,0,297
29,351,1,984
29,351,2,303
29,351,3,309
29,351,4,315
29,351,5,303
29,351,6,309
29,351,7,1092
29,352,0,261
29,352,1,264
29,352,2,267
29,352,3,261
29,352,4,267
29,352,5,255
29,352,6,258
29,352,7,255
29,353,0,258
29,353,1,267
29,353,2,255
29,353,3,258
29,353,4,267
29,353,5,258
29,353,6,264
29,353,7,255
29,354,0,309
29,354,1,300
29,354,2,312
29,354,3,294
29,354,4,294
29,354,5,309
29,354,6,315
29,354,7,315
29,355,0,306
29,355,1,309
29,355,2,303
29,355,3,306
29,355,4,291
29,355,5,1080
29,355,6,303
29,355,7,303
29,356,0,300
29,356,1,312
29,356,2,303
29,356,3,1140
29,356,4,312
29,356,5,300
29,356,6,312
29,356,7,300
29,357,0,300
29,357,1,309
29,357,2,303
29,357,3,303
29,357,4,309
29,357,5,300
29,357,6,297
29,357,7,873
29,358,0,261
29,358,1,267
29,358,2,264
29,358,3,264
29,358,4,261
29,358,5,261
29,358,6,261
29,358,7,270
29,359,0,306
29,359,1,255
29,359,2,300
29,359,3,273
29,359,4,264
29,359,5,267
29,359,6,261
29,359,7,261
29,360,0,294
29,360,1,312
29,360,2,309
29,360,3,300
29,360,4,309
29,360,5,294
29,360,6,306
29,360,7,300
29,361,0,309
29,361,1,306
29,361,2,306
29,361,3,939
29,361,4,315
29,361,5,300
29,361,6,303
29,361,7,300
29,362,0,258
29,362,1,252
29,362,2,258
29,362,3,255
29,362,4,258
29,362,5,264
29,362,6,261
29,362,7,264
29,363,0,264
29,363,1,294
29,363,2,267
29,363,3,261
29,363,4,258
29,363,5,264
29,363,6,258
29,363,7,258
29,364,0,264
29,364,1,264
29,364,2,255
29,364,3,255
29,364,4,255
29,364,5,255
29,364,6,261
29,364,7,255
29,365,0,255
29,365,1,258
29,365,2,261
29,365,3,300
29,365,4,258
29,365,5,267
29,365,6,267
29,365,7,261
29,366,0,306
29,366,1,303
29,366,2,306
29,366,3,1185
29,366,4,312
29,366,5,312
29,366,6,309
29,366,7,306
29,367,0,306
29,367,1,303
29,367,2,306
29,367,3,300
29,367,4,1185
29,367,5,312
29,367,6,312
29,367,7,303
29,368,0,261
29,368,1,261
29,368,2,255
29,368,3,258
29,368,4,267
29,368,5,255
29,368,6,261
29,368,7,258
29,369,0,255
29,369,1,267
29,369,2,267
29,369,3,261
29,369,4,261
29,369,5,258
29,369,6,267
29,369,7,258
29,370,0,294
29,370,1,915
29,370,2,315
29,370,3,309
29,370,4,291
29,370,5,303
29,370,6,303
29,370,7,303
29,371,0,300
29,371,1,312
29,371,2,321
29,371,3,312
29,371,4,315
29,371,5,315
29,371,6,312
29,371,7,321
29,372,0,306
29,372,1,306
29,372,2,309
29,372,3,312
29,372,4,309
29,372,5,1125
29,372,6,1182
29,372,7,303
29,373,0,303
29,373,1,1239
29,373,2,309
29,373,3,306
29,373,4,318
29,373,5,318
29,373,6,321
29,373,7,315
29,374,0,300
29,374,1,267
29,374,2,261
29,374,3,258
29,374,4,261
29,374,5,261
29,374,6,255
29,374,7,264
29,375,0,264
29,375,1,255
29,375,2,261
29,375,3,252
29,375,4,264
29,375,5,297
29,375,6,264
29,375,7,261
29,376,0,303
29,376,1,306
29,376,2,306
29,376,3,303
29,376,4,300
29,376,5,303
29,376,6,300
29,376,7,309
29,377,0,303
29,377,1,309
29,377,2,300
29,377,3,294
29,377,4,294
29,377,5,297
29,377,6,312
29,377,7,300
29,378,0,267
29,378,1,264
29,378,2,303
29,378,3,258
29,378,4,264
29,378,5,258
29,378,6,258
29,378,7,261
29,379,0,267
29,379,1,255
29,379,2,267
29,379,3,255
29,379,4,252
29,379,5,258
29,379,6,261
29,379,7,258
29,380,0,261
29,380,1,273
29,380,2,261
29,380,3,258
29,380,4,303
29,380,5,267
29,380,6,264
29,380,7,255
29,381,0,258
29,381,1,261
29,381,2,255
29,381,3,261
29,381,4,261
29,381,5,258
29,381,6,270
29,381,7,261
29,382,0,1119
29,382,1,303
29,382,2,303
29,382,3,303
29,382,4,294
29,382,5,861
29,382,6,309
29,382,7,306
29,383,0,306
29,383,1,291
29,383,2,294
29,383,3,300
29,383,4,303
29,383,5,303
29,383,6,306
29,383,7,303
29,384,0,258
29,384,1,258
29,384,2,264
29,384,3,261
29,384,4,264
29,384,5,255
29,384,6,255
29,384,7,255
29,385,0,252
29,385,1,258
29,385,2,252
29,385,3,264
29,385,4,258
29,385,5,258
29,385,6,261
29,385,7,261
29,386,0,300
29,386,1,300
29,386,2,1185
29,386,3,306
29,386,4,303
29,386,5,300
29,386,6,309
29,386,7,1149
29,387,0,306
29,387,1,300
29,387,2,312
29,387,3,303
29,387,4,294
29,387,5,897
29,387,6,303
29,387,7,303
29,388,0,306
29,388,1,297
29,388,2,312
29,388,3,306
29,388,4,306
29,388,5,804
29,388,6,312
29,388,7,300
29,389,0,303
29,389,1,306
29,389,2,291
29,389,3,837
29,389,4,300
29,389,5,297
29,389,6,309
29,389,7,303
29,390,0,267
29,390,1,261
29,390,2,264
29,390,3,255
29,390,4,255
29,390,5,258
29,390,6,252
29,390,7,264
29,391,0,261
29,391,1,261
29,391,2,264
29,391,3,255
29,391,4,252
29,391,5,261
29,391,6,261
29,391,7,270
29,392,0,294
29,392,1,306
29,392,2,303
29,392,3,315
29,392,4,1227
29,392,5,309
29,392,6,306
29,392,7,309
29,393,0,300
29,393,1,303
29,393,2,303
29,393,3,1209
29,393,4,603
29,393,5,1047
29,393,6,303
29,393,7,300
29,394,0,258
29,394,1,264
29,394,2,258
29,394,3,255
29,394,4,261
29,394,5,261
29,394,6,258
29,394,7,264
29,395,0,267
29,395,1,255
29,395,2,255
29,395,3,264
29,395,4,255
29,395,5,255
29,395,6,255
29,395,7,273
29,396,0,261
29,396,1,258
29,396,2,264
29,396,3,270
29,396,4,267
29,396,5,258
29,396,6,258
29,396,7,264
29,397,0,258
29,397,1,264
29,397,2,291
29,397,3,261
29,397,4,261
29,397,5,252
29,397,6,258
29,397,7,255
29,398,0,303
29,398,1,309
29,398,2,309
29,398,3,1215
29,398,4,312
29,398,5,312
29,398,6,297
29,398,7,303
29,399,0,297
29,399,1,306
29,399,2,303
29,399,3,300
29,399,4,294
29,399,5,306
29,399,6,300
29,399,7,312
29,400,0,258
29,400,1,267
29,400,2,255
29,400,3,264
29,400,4,261
29,400,5,258
29,400,6,255
29,400,7,258
29,401,0,258
29,401,1,255
29,401,2,255
29,401,3,261
29,401,4,297
29,401,5,255
29,401,6,258
29,401,7,264
29,402,0,303
29,402,1,309
29,402,2,1092
29,402,3,300
29,402,4,297
29,402,5,303
29,402,6,303
29,402,7,873
29,403,0,306
29,403,1,309
29,403,2,312
29,403,3,294
29,403,4,294
29,403,5,690
29,403,6,309
29,403,7,306
29,404,0,297
29,404,1,309
29,404,2,300
29,404,3,300
29,404,4,1266
29,404,5,297
29,404,6,303
29,404,7,303
29,405,0,300
29,405,1,306
29,405,2,1107
29,405,3,321
29,405,4,306
29,405,5,312
29,405,6,318
29,405,7,306
29,406,0,276
29,406,1,258
29,406,2,264
29,406,3,300
29,406,4,300
29,406,5,264
29,406,6,264
29,406,7,306
29,407,0,267
29,407,1,264
29,407,2,273
29,407,3,303
29,407,4,315
29,407,5,273
29,407,6,267
29,407,7,303
29,408,0,312
29,408,1,324
29,408,2,318
29,408,3,300
29,408,4,300
29,408,5,315
29,408,6,306
29,408,7,294
29,409,0,303
29,409,1,894
29,409,2,303
29,409,3,306
29,409,4,309
29,409,5,309
29,409,6,303
29,409,7,1161
29,410,0,264
29,410,1,255
29,410,2,261
29,410,3,255
29,410,4,264
29,410,5,261
29,410,6,294
29,410,7,264
29,411,0,264
29,411,1,255
29,411,2,264
29,411,3,258
29,411,4,258
29,411,5,270
29,411,6,255
29,411,7,261
29,412,0,258
29,412,1,267
29,412,2,258
29,412,3,258
29,412,4,261
29,412,5,261
29,412,6,306
29,412,7,258
29,413,0,261
29,413,1,255
29,413,2,261
29,413,3,270
29,413,4,258
29,413,5,264
29,413,6,261
29,413,7,252
29,414,0,885
29,414,1,312
29,414,2,309
29,414,3,303
29,414,4,300
29,414,5,303
29,414,6,1143
29,414,7,312
29,415,0,303
29,415,1,1239
29,415,2,303
29,415,3,312
29,415,4,306
29,415,5,309
29,415,6,300
29,415,7,312
29,416,0,261
29,416,1,255
29,416,2,258
29,416,3,264
29,416,4,258
29,416,5,261
29,416,6,300
29,416,7,258
29,417,0,264
29,417,1,261
29,417,2,264
29,417,3,267
29,417,4,258
29,417,5,261
29,417,6,261
29,417,7,258
29,418,0,303
29,418,1,309
29,418,2,306
29,418,3,1266
29,418,4,315
29,418,5,312
29,418,6,303
29,418,7,306
29,419,0,312
29,419,1,1029
29,419,2,306
29,419,3,300
29,419,4,315
29,419,5,306
29,419,6,318
29,419,7,309
29,420,0,1122
29,420,1,306
29,420,2,312
29,420,3,300
29,420,4,306
29,420,5,309
29,420,6,969
29,420,7,303
29,421,0,309
29,421,1,306
29,421,2,303
29,421,3,1116
29,421,4,297
29,421,5,315
29,421,6,306
29,421,7,303
29,422,0,255
29,422,1,264
29,422,2,261
29,422,3,261
29,422,4,258
29,422,5,258
29,422,6,261
29,422,7,252
29,423,0,261
29,423,1,270
29,423,2,255
29,423,3,261
29,423,4,261
29,423,5,258
29,423,6,258
29,423,7,258
29,424,0,312
29,424,1,309
29,424,2,306
29,424,3,294
29,424,4,294
29,424,5,306
29,424,6,306
29,424,7,306
29,425,0,312
29,425,1,291
29,425,2,303
29,425,3,306
29,425,4,303
29,425,5,306
29,425,6,312
29,425,7,306
29,426,0,258
29,426,1,264
29,426,2,258
29,426,3,267
29,426,4,267
29,426,5,297
29,426,6,255
29,426,7,255
29,427,0,264
29,427,1,270
29,427,2,264
29,427,3,261
29,427,4,303
29,427,5,255
29,427,6,264
29,427,7,267
29,428,0,258
29,428,1,252
29,428,2,255
29,428,3,258
29,428,4,294
29,428,5,261
29,428,6,255
29,428,7,264
29,429,0,258
29,429,1,300
29,429,2,264
29,429,3,255
29,429,4,264
29,429,5,270
29,429,6,264
29,429,7,258
29,430,0,291
29,430,1,303
29,430,2,309
29,430,3,312
29,430,4,312
29,430,5,297
29,430,6,306
